id;bpmProcessId;caseGroupId;caseTypeId;storeId;createDate;createdBy;modifyDate;modifiedBy;endDate;dueDate;status;parameter1;parameter2;parameter3;parameter4;parameter5;parameter6;parameter7;parameter8;parameter9;parameter10;parameter11;parameter12;parameter13;parameter14;parameter15;previousVersionId
POLISA1.1920;10596;1;1;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Nowak;OC;OC;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.1921;10597;1;2;2;01.01.2014;2;13.02.2014;1;13.04.2014;12.06.2014;A;Kowalski2;Nowak2;NW;NW;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.1922;10598;1;2;2;01.01.2014;1;13.02.2014;1;13.04.2014;12.06.2014;A;Kowalski3;Nowak3;OC;NW;null;null;null;null;null;null;null;null;null;null;null;null
POLISA3.1923;10599;1;3;3;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA3.1924;10600;1;3;3;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski2;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA3.1925;10601;1;3;3;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski3;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
AGENT1.1926;10602;1;4;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Zam1;Zam21;null;null;null;null;null;null;null;null;null;null;null;null;null
AGENT1.1927;10603;1;4;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Zam2;null;null;null;null;null;null;null;null;null;null;null;null;null;null
AGENT1.1928;10604;2;4;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Zam3;null;null;null;null;null;null;null;null;null;null;null;null;null;null
KLIENT1.1929;10605;1;5;5;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Zam1;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
KLIENT1.1930;10606;1;5;5;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Zam2;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
KLIENT1.1931;10607;1;5;5;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Zam3;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.1932;10608;7;2;2;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski4;Nowak1;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.1933;10609;1;2;2;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski4;Nowak2;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.1934;10610;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;05.sty;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.1935;10611;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;07.lut;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.1936;10612;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;12.mar;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.1937;10613;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;12.mar;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA1.1938;10614;1;1;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Nowak;OC;OC;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.1939;10615;1;2;2;01.01.2014;2;13.02.2014;1;13.04.2014;12.06.2014;A;Kowalski2;Nowak2;NW;NW;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.1940;10616;1;2;2;01.01.2014;1;13.02.2014;1;13.04.2014;12.06.2014;A;Kowalski3;Nowak3;OC;NW;null;null;null;null;null;null;null;null;null;null;null;null
POLISA3.1941;10617;1;3;3;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA3.1942;10618;1;3;3;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski2;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA3.1943;10619;1;3;3;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski3;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
AGENT1.1944;10620;1;4;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Zam1;Zam21;null;null;null;null;null;null;null;null;null;null;null;null;null
AGENT1.1945;10621;1;4;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Zam2;null;null;null;null;null;null;null;null;null;null;null;null;null;null
AGENT1.1946;10622;2;4;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Zam3;null;null;null;null;null;null;null;null;null;null;null;null;null;null
KLIENT1.1947;10623;1;5;5;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Zam1;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
KLIENT1.1948;10624;1;5;5;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Zam2;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
KLIENT1.1949;10625;1;5;5;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Zam3;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.1950;10626;7;2;2;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski4;Nowak1;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.1951;10627;1;2;2;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski4;Nowak2;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.1952;10628;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;05.sty;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.1953;10629;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;07.lut;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.1954;10630;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;12.mar;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.1955;10631;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;12.mar;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA1.1956;10632;1;1;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Nowak;OC;OC;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.1957;10633;1;2;2;01.01.2014;2;13.02.2014;1;13.04.2014;12.06.2014;A;Kowalski2;Nowak2;NW;NW;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.1958;10634;1;2;2;01.01.2014;1;13.02.2014;1;13.04.2014;12.06.2014;A;Kowalski3;Nowak3;OC;NW;null;null;null;null;null;null;null;null;null;null;null;null
POLISA3.1959;10635;1;3;3;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA3.1960;10636;1;3;3;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski2;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA3.1961;10637;1;3;3;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski3;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
AGENT1.1962;10638;1;4;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Zam1;Zam21;null;null;null;null;null;null;null;null;null;null;null;null;null
AGENT1.1963;10639;1;4;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Zam2;null;null;null;null;null;null;null;null;null;null;null;null;null;null
AGENT1.1964;10640;2;4;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Zam3;null;null;null;null;null;null;null;null;null;null;null;null;null;null
KLIENT1.1965;10641;1;5;5;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Zam1;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
KLIENT1.1966;10642;1;5;5;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Zam2;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
KLIENT1.1967;10643;1;5;5;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Zam3;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.1968;10644;7;2;2;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski4;Nowak1;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.1969;10645;1;2;2;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski4;Nowak2;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.1970;10646;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;05.sty;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.1971;10647;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;07.lut;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.1972;10648;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;12.mar;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.1973;10649;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;12.mar;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA1.1974;10650;1;1;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Nowak;OC;OC;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.1975;10651;1;2;2;01.01.2014;2;13.02.2014;1;13.04.2014;12.06.2014;A;Kowalski2;Nowak2;NW;NW;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.1976;10652;1;2;2;01.01.2014;1;13.02.2014;1;13.04.2014;12.06.2014;A;Kowalski3;Nowak3;OC;NW;null;null;null;null;null;null;null;null;null;null;null;null
POLISA3.1977;10653;1;3;3;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA3.1978;10654;1;3;3;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski2;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA3.1979;10655;1;3;3;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski3;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
AGENT1.1980;10656;1;4;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Zam1;Zam21;null;null;null;null;null;null;null;null;null;null;null;null;null
AGENT1.1981;10657;1;4;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Zam2;null;null;null;null;null;null;null;null;null;null;null;null;null;null
AGENT1.1982;10658;2;4;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Zam3;null;null;null;null;null;null;null;null;null;null;null;null;null;null
KLIENT1.1983;10659;1;5;5;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Zam1;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
KLIENT1.1984;10660;1;5;5;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Zam2;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
KLIENT1.1985;10661;1;5;5;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Zam3;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.1986;10662;7;2;2;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski4;Nowak1;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.1987;10663;1;2;2;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski4;Nowak2;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.1988;10664;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;05.sty;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.1989;10665;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;07.lut;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.1990;10666;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;12.mar;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.1991;10667;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;12.mar;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA1.1992;10668;1;1;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Nowak;OC;OC;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.1993;10669;1;2;2;01.01.2014;2;13.02.2014;1;13.04.2014;12.06.2014;A;Kowalski2;Nowak2;NW;NW;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.1994;10670;1;2;2;01.01.2014;1;13.02.2014;1;13.04.2014;12.06.2014;A;Kowalski3;Nowak3;OC;NW;null;null;null;null;null;null;null;null;null;null;null;null
POLISA3.1995;10671;1;3;3;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA3.1996;10672;1;3;3;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski2;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA3.1997;10673;1;3;3;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski3;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
AGENT1.1998;10674;1;4;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Zam1;Zam21;null;null;null;null;null;null;null;null;null;null;null;null;null
AGENT1.1999;10675;1;4;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Zam2;null;null;null;null;null;null;null;null;null;null;null;null;null;null
AGENT1.2000;10676;2;4;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Zam3;null;null;null;null;null;null;null;null;null;null;null;null;null;null
KLIENT1.2001;10677;1;5;5;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Zam1;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
KLIENT1.2002;10678;1;5;5;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Zam2;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
KLIENT1.2003;10679;1;5;5;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Zam3;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.2004;10680;7;2;2;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski4;Nowak1;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.2005;10681;1;2;2;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski4;Nowak2;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.2006;10682;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;05.sty;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.2007;10683;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;07.lut;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.2008;10684;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;12.mar;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.2009;10685;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;12.mar;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA1.2010;10686;1;1;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Nowak;OC;OC;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.2011;10687;1;2;2;01.01.2014;2;13.02.2014;1;13.04.2014;12.06.2014;A;Kowalski2;Nowak2;NW;NW;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.2012;10688;1;2;2;01.01.2014;1;13.02.2014;1;13.04.2014;12.06.2014;A;Kowalski3;Nowak3;OC;NW;null;null;null;null;null;null;null;null;null;null;null;null
POLISA3.2013;10689;1;3;3;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA3.2014;10690;1;3;3;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski2;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA3.2015;10691;1;3;3;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski3;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
AGENT1.2016;10692;1;4;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Zam1;Zam21;null;null;null;null;null;null;null;null;null;null;null;null;null
AGENT1.2017;10693;1;4;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Zam2;null;null;null;null;null;null;null;null;null;null;null;null;null;null
AGENT1.2018;10694;2;4;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Zam3;null;null;null;null;null;null;null;null;null;null;null;null;null;null
KLIENT1.2019;10695;1;5;5;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Zam1;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
KLIENT1.2020;10696;1;5;5;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Zam2;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
KLIENT1.2021;10697;1;5;5;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Zam3;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.2022;10698;7;2;2;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski4;Nowak1;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.2023;10699;1;2;2;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski4;Nowak2;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.2024;10700;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;05.sty;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.2025;10701;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;07.lut;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.2026;10702;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;12.mar;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.2027;10703;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;12.mar;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA1.2028;10704;1;1;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Nowak;OC;OC;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.2029;10705;1;2;2;01.01.2014;2;13.02.2014;1;13.04.2014;12.06.2014;A;Kowalski2;Nowak2;NW;NW;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.2030;10706;1;2;2;01.01.2014;1;13.02.2014;1;13.04.2014;12.06.2014;A;Kowalski3;Nowak3;OC;NW;null;null;null;null;null;null;null;null;null;null;null;null
POLISA3.2031;10707;1;3;3;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA3.2032;10708;1;3;3;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski2;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA3.2033;10709;1;3;3;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski3;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
AGENT1.2034;10710;1;4;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Zam1;Zam21;null;null;null;null;null;null;null;null;null;null;null;null;null
AGENT1.2035;10711;1;4;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Zam2;null;null;null;null;null;null;null;null;null;null;null;null;null;null
AGENT1.2036;10712;2;4;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Zam3;null;null;null;null;null;null;null;null;null;null;null;null;null;null
KLIENT1.2037;10713;1;5;5;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Zam1;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
KLIENT1.2038;10714;1;5;5;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Zam2;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
KLIENT1.2039;10715;1;5;5;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Zam3;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.2040;10716;7;2;2;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski4;Nowak1;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.2041;10717;1;2;2;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski4;Nowak2;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.2042;10718;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;05.sty;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.2043;10719;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;07.lut;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.2044;10720;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;12.mar;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.2045;10721;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;12.mar;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA1.2046;10722;1;1;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Nowak;OC;OC;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.2047;10723;1;2;2;01.01.2014;2;13.02.2014;1;13.04.2014;12.06.2014;A;Kowalski2;Nowak2;NW;NW;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.2048;10724;1;2;2;01.01.2014;1;13.02.2014;1;13.04.2014;12.06.2014;A;Kowalski3;Nowak3;OC;NW;null;null;null;null;null;null;null;null;null;null;null;null
POLISA3.2049;10725;1;3;3;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA3.2050;10726;1;3;3;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski2;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA3.2051;10727;1;3;3;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski3;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
AGENT1.2052;10728;1;4;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Zam1;Zam21;null;null;null;null;null;null;null;null;null;null;null;null;null
AGENT1.2053;10729;1;4;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Zam2;null;null;null;null;null;null;null;null;null;null;null;null;null;null
AGENT1.2054;10730;2;4;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Zam3;null;null;null;null;null;null;null;null;null;null;null;null;null;null
KLIENT1.2055;10731;1;5;5;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Zam1;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
KLIENT1.2056;10732;1;5;5;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Zam2;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
KLIENT1.2057;10733;1;5;5;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Zam3;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.2058;10734;7;2;2;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski4;Nowak1;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.2059;10735;1;2;2;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski4;Nowak2;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.2060;10736;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;05.sty;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.2061;10737;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;07.lut;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.2062;10738;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;12.mar;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA_LIST_DOK.2063;10739;1;6;4;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;12.mar;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA1.2064;10740;1;1;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Nowak;OC;OC;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.2065;10741;1;2;2;01.01.2014;2;13.02.2014;1;13.04.2014;12.06.2014;A;Kowalski2;Nowak2;NW;NW;null;null;null;null;null;null;null;null;null;null;null;null
POLISA2.2066;10742;1;2;2;01.01.2014;1;13.02.2014;1;13.04.2014;12.06.2014;A;Kowalski3;Nowak3;OC;NW;null;null;null;null;null;null;null;null;null;null;null;null
POLISA3.2067;10743;1;3;3;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA3.2068;10744;1;3;3;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski2;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
POLISA3.2069;10745;1;3;3;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski3;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
AGENT1.2070;10746;1;4;1;01.01.2014;1;13.02.2014;2;13.04.2014;12.06.2014;A;Kowalski;Zam1;Zam21;null;null;null;null;null;null;null;null;null;null;null;null;null
